ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Loan_Status,LogApplicantIncome,LogCoApplicantIncome,LogLoanAmount,Gender_E,Married_E,Dependents_E,Education_E,Self_Employed_E,Credit_History_E,Property_Area_E
2167,2400.0,115.0,360.0,1,7.681560362559537,7.783640596221253,4.7535901911063645,3.0,2.0,4.0,1.0,2.0,3.0,2.0
2213,0.0,66.0,360.0,1,7.7025561132685825,0.0,4.204692619390966,2.0,1.0,4.0,1.0,2.0,3.0,1.0
8300,0.0,152.0,300.0,0,9.024131268455035,0.0,5.030437921392435,3.0,2.0,2.0,2.0,2.0,1.0,3.0
81000,0.0,360.0,360.0,0,11.302216779257382,0.0,5.8888779583328805,3.0,2.0,3.0,2.0,2.0,1.0,1.0
3867,0.0,62.0,360.0,0,8.260492856573185,0.0,4.143134726391533,2.0,1.0,2.0,1.0,1.0,3.0,3.0
6256,0.0,160.0,360.0,1,8.741456115998364,0.0,5.081404364984463,3.0,2.0,4.0,2.0,3.0,2.0,2.0
6096,0.0,218.0,360.0,0,8.715552125907816,0.0,5.389071729816501,3.0,2.0,4.0,1.0,2.0,1.0,1.0
2253,2033.0,110.0,360.0,1,7.720461694599722,7.617759576608505,4.709530201312334,3.0,2.0,4.0,1.0,2.0,3.0,1.0
2149,3237.0,178.0,360.0,0,7.673223121121708,8.08271113423758,5.187385805840755,2.0,2.0,4.0,1.0,2.0,1.0,3.0
2995,0.0,60.0,360.0,1,8.005033344637111,0.0,4.110873864173311,2.0,1.0,4.0,2.0,2.0,3.0,2.0
2600,0.0,160.0,360.0,0,7.8636512654486515,0.0,5.081404364984463,2.0,1.0,2.0,2.0,2.0,3.0,2.0
1600,20000.0,239.0,360.0,0,7.3783837129967145,9.90353755128617,5.480638923341991,3.0,2.0,5.0,2.0,1.0,3.0,2.0
1025,2773.0,112.0,360.0,1,6.933423025730715,7.928045600874777,4.727387818712341,3.0,2.0,4.0,2.0,2.0,3.0,1.0
3246,1417.0,138.0,360.0,1,8.085486772102845,7.257002707092073,4.9344739331306915,3.0,2.0,4.0,2.0,2.0,3.0,3.0
5829,0.0,138.0,360.0,1,8.670772279344538,0.0,4.9344739331306915,3.0,2.0,4.0,2.0,2.0,3.0,1.0
2720,0.0,80.0,360.0,0,7.908754738783246,0.0,4.394449154672439,2.0,1.0,4.0,1.0,2.0,1.0,2.0
1820,1719.0,100.0,360.0,1,7.507141079727608,7.450079569807499,4.61512051684126,3.0,2.0,4.0,2.0,2.0,3.0,2.0
7250,1667.0,110.0,360.0,0,8.888894669371593,7.419380582918692,4.709530201312334,3.0,2.0,2.0,2.0,2.0,1.0,2.0
14880,0.0,96.0,360.0,1,9.60784051043005,0.0,4.574710978503383,3.0,2.0,4.0,2.0,2.0,3.0,3.0
2666,4300.0,121.0,360.0,1,7.888709524182015,8.366602832783736,4.804021044733257,3.0,2.0,4.0,2.0,2.0,3.0,1.0
4606,0.0,81.0,360.0,0,8.435332164935916,0.0,4.406719247264253,2.0,1.0,2.0,1.0,2.0,3.0,1.0
5935,0.0,133.0,360.0,1,8.688790784847216,0.0,4.897839799950911,3.0,2.0,5.0,2.0,2.0,3.0,3.0
2920,16.12000084,87.0,360.0,1,7.979681302387741,2.8402474197790153,4.477336814478207,3.0,2.0,4.0,2.0,2.0,3.0,1.0
2717,0.0,60.0,180.0,1,7.907651594711089,0.0,4.110873864173311,3.0,1.0,4.0,1.0,2.0,3.0,2.0
8624,0.0,150.0,360.0,1,9.062420241899561,0.0,5.017279836814924,2.0,1.0,2.0,2.0,1.0,3.0,3.0
6500,0.0,105.0,360.0,0,8.77971129020447,0.0,4.663439094112067,3.0,1.0,4.0,2.0,2.0,1.0,1.0
12876,0.0,405.0,360.0,1,9.463198053273784,0.0,6.0063531596017325,3.0,1.0,4.0,2.0,3.0,3.0,3.0
2425,2340.0,143.0,360.0,1,7.793999089503996,7.75833346749091,4.969813299576001,3.0,2.0,4.0,2.0,2.0,3.0,3.0
3750,0.0,100.0,360.0,1,8.229777750081887,0.0,4.61512051684126,3.0,1.0,4.0,2.0,2.0,3.0,2.0
10047,0.0,128.0,240.0,1,9.21512888870798,0.0,4.859812404361672,2.0,3.0,1.0,2.0,2.0,3.0,3.0
1926,1851.0,50.0,360.0,1,7.563719668414366,7.524021415206125,3.9318256327243257,3.0,1.0,4.0,2.0,2.0,3.0,3.0
2213,1125.0,128.0,360.0,1,7.7025561132685825,7.026426808699636,4.859812404361672,3.0,2.0,4.0,2.0,2.0,3.0,2.0
10416,0.0,187.0,360.0,0,9.251194365984448,0.0,5.236441962829949,3.0,1.0,4.0,2.0,1.0,1.0,2.0
7142,0.0,138.0,360.0,1,8.873888135154973,0.0,4.9344739331306915,2.0,2.0,4.0,1.0,1.0,3.0,1.0
3660,5064.0,187.0,360.0,1,8.205491613120236,8.530109416682784,5.236441962829949,3.0,1.0,4.0,2.0,2.0,3.0,3.0
7901,1833.0,180.0,360.0,1,8.974871170971337,7.51425465281641,5.198497031265826,3.0,2.0,4.0,2.0,2.0,3.0,1.0
4707,1993.0,148.0,360.0,1,8.457018468380168,7.597897950521784,5.003946305945459,3.0,1.0,3.0,1.0,2.0,3.0,3.0
37719,0.0,152.0,360.0,1,10.537945736747394,0.0,5.030437921392435,3.0,1.0,2.0,2.0,2.0,3.0,3.0
7333,8333.0,175.0,300.0,1,8.900276348631271,9.0280988119824,5.170483995038151,3.0,2.0,4.0,2.0,2.0,2.0,1.0
3466,1210.0,130.0,360.0,1,8.151044945685024,7.099201743553092,4.875197323201151,3.0,2.0,2.0,2.0,1.0,3.0,1.0
4652,0.0,110.0,360.0,1,8.445267451844648,0.0,4.709530201312334,3.0,2.0,5.0,1.0,2.0,3.0,1.0
3539,1376.0,55.0,360.0,0,8.17188200612782,7.227662498728654,4.02535169073515,3.0,2.0,4.0,2.0,3.0,3.0,1.0
3340,1710.0,150.0,360.0,0,8.114025442356757,7.444833273892193,5.017279836814924,3.0,2.0,5.0,2.0,2.0,1.0,1.0
2769,1542.0,190.0,360.0,0,7.926602599181384,7.341483852363161,5.25227342804663,3.0,1.0,2.0,1.0,1.0,2.0,3.0
2309,1255.0,125.0,360.0,0,7.745002803515839,7.135687347028144,4.836281906951478,3.0,2.0,5.0,1.0,2.0,1.0,1.0
1958,1456.0,60.0,300.0,1,7.580189417944541,7.284134806195205,4.110873864173311,3.0,2.0,5.0,1.0,2.0,2.0,2.0
3948,1733.0,149.0,360.0,0,8.28121766128665,7.458186157340487,5.0106352940962555,3.0,2.0,4.0,2.0,2.0,1.0,1.0
2483,2466.0,90.0,180.0,1,7.81762544305337,7.810758116529357,4.51085950651685,3.0,2.0,4.0,2.0,2.0,1.0,1.0
7085,0.0,84.0,360.0,1,8.865876285425417,0.0,4.442651256490317,3.0,1.0,4.0,2.0,1.0,3.0,3.0
3859,0.0,96.0,360.0,1,8.258422462458876,0.0,4.574710978503383,3.0,2.0,5.0,2.0,2.0,3.0,3.0
4301,0.0,118.0,360.0,1,8.366835309827675,0.0,4.77912349311153,3.0,2.0,4.0,2.0,2.0,3.0,2.0
3708,2569.0,173.0,360.0,0,8.21851757748959,7.851661177889265,5.159055299214529,3.0,2.0,4.0,2.0,2.0,3.0,2.0
4354,0.0,136.0,360.0,1,8.379079889286603,0.0,4.919980925828125,3.0,1.0,5.0,2.0,2.0,3.0,1.0
8334,0.0,160.0,360.0,0,9.028218795184895,0.0,5.081404364984463,3.0,2.0,4.0,2.0,2.0,3.0,3.0
2083,4083.0,160.0,360.0,1,7.642044402873258,8.314832179284556,5.081404364984463,1.0,2.0,4.0,2.0,1.0,2.0,3.0
7740,0.0,128.0,180.0,1,8.954286157204713,0.0,4.859812404361672,3.0,2.0,3.0,2.0,2.0,3.0,2.0
3015,2188.0,153.0,360.0,1,8.011686729127847,7.691200097522863,5.0369526024136295,3.0,2.0,4.0,2.0,2.0,3.0,1.0
5191,0.0,132.0,360.0,1,8.554874258383926,0.0,4.890349128221754,2.0,1.0,2.0,1.0,3.0,3.0,3.0
4166,0.0,98.0,360.0,0,8.334951631422454,0.0,4.59511985013459,3.0,1.0,4.0,2.0,2.0,1.0,3.0
6000,0.0,140.0,360.0,1,8.699681400989514,0.0,4.948759890378168,3.0,1.0,4.0,2.0,2.0,3.0,1.0
2947,1664.0,70.0,180.0,0,7.988882253309227,7.417580402414544,4.2626798770413155,3.0,2.0,3.0,1.0,2.0,1.0,2.0
16692,0.0,110.0,360.0,1,9.722744748855389,0.0,4.709530201312334,1.0,2.0,4.0,2.0,2.0,3.0,3.0
210,2917.0,98.0,360.0,1,5.351858133476067,7.978653729082731,4.59511985013459,2.0,2.0,5.0,1.0,3.0,3.0,3.0
4333,2451.0,110.0,360.0,0,8.374246182096304,7.804659297056102,4.709530201312334,3.0,2.0,4.0,2.0,2.0,3.0,2.0
3450,2079.0,162.0,360.0,1,8.146419323098003,7.640123172695364,5.093750200806762,3.0,2.0,2.0,2.0,1.0,3.0,3.0
2653,1500.0,113.0,180.0,0,7.8838232148921525,7.313886831633462,4.736198448394496,3.0,2.0,2.0,1.0,2.0,1.0,1.0
4691,0.0,100.0,360.0,1,8.453614209773367,0.0,4.61512051684126,3.0,2.0,3.0,2.0,2.0,3.0,3.0
2500,0.0,93.0,360.0,1,7.824445930877619,0.0,4.543294782270004,2.0,1.0,4.0,2.0,1.0,2.0,2.0
5532,4648.0,162.0,360.0,1,8.618485442898109,8.444407421690585,5.093750200806762,3.0,1.0,5.0,2.0,2.0,3.0,1.0
16525,1014.0,150.0,360.0,1,9.71269017726113,6.922643891475888,5.017279836814924,3.0,2.0,5.0,2.0,1.0,3.0,1.0
6700,1750.0,230.0,300.0,1,8.81001204797317,7.467942332285852,5.442417710521793,3.0,2.0,5.0,2.0,2.0,3.0,3.0
2873,1872.0,132.0,360.0,0,7.96346006663897,7.5352967024440884,4.890349128221754,1.0,2.0,5.0,2.0,2.0,1.0,3.0
16667,2250.0,86.0,360.0,1,9.721245992542345,7.719129840906732,4.465908118654584,3.0,2.0,2.0,2.0,1.0,3.0,3.0
2947,1603.0,128.0,360.0,0,7.988882253309227,7.38025578842646,4.859812404361672,3.0,2.0,5.0,2.0,2.0,3.0,2.0
4350,0.0,154.0,360.0,1,8.37816098272068,0.0,5.043425116919247,2.0,1.0,4.0,1.0,2.0,3.0,1.0
3095,0.0,113.0,360.0,1,8.037866234709618,0.0,4.736198448394496,3.0,2.0,3.0,1.0,2.0,3.0,1.0
2083,3150.0,128.0,360.0,1,7.642044402873258,8.055475141757274,4.859812404361672,3.0,2.0,4.0,2.0,2.0,3.0,3.0
10833,0.0,234.0,360.0,1,9.290444616217844,0.0,5.459585514144159,3.0,2.0,4.0,2.0,2.0,3.0,3.0
8333,0.0,246.0,360.0,1,9.0280988119824,0.0,5.5093883366279774,3.0,2.0,5.0,2.0,2.0,3.0,3.0
1958,2436.0,131.0,360.0,1,7.580189417944541,7.798523053625206,4.882801922586371,3.0,2.0,2.0,1.0,2.0,3.0,1.0
3547,0.0,80.0,360.0,0,8.17413934342947,0.0,4.394449154672439,3.0,1.0,5.0,2.0,2.0,1.0,1.0
18333,0.0,500.0,360.0,0,9.816512538521721,0.0,6.2166061010848646,3.0,2.0,2.0,2.0,2.0,3.0,2.0
4583,2083.0,160.0,360.0,1,8.430327258394575,7.642044402873258,5.081404364984463,3.0,2.0,5.0,2.0,1.0,3.0,3.0
2435,0.0,75.0,360.0,0,7.798112628829788,0.0,4.330733340286331,3.0,1.0,4.0,2.0,2.0,3.0,2.0
2699,2785.0,96.0,360.0,1,7.90100705199242,7.932362154339751,4.574710978503383,3.0,1.0,4.0,1.0,2.0,2.0,3.0
5333,1131.0,186.0,360.0,1,8.58185670474196,7.0317412587631285,5.231108616854587,3.0,2.0,2.0,1.0,2.0,2.0,2.0
3691,0.0,110.0,360.0,1,8.213923595622743,0.0,4.709530201312334,3.0,1.0,4.0,1.0,2.0,3.0,1.0
17263,0.0,225.0,360.0,1,9.756378687497916,0.0,5.420534999272286,2.0,1.0,4.0,1.0,1.0,3.0,3.0
3597,2157.0,119.0,360.0,0,8.188133414510478,7.67693714581808,4.787491742782046,3.0,2.0,4.0,2.0,2.0,1.0,1.0
3326,913.0,105.0,84.0,1,8.109826276018477,6.81783057145415,4.663439094112067,2.0,2.0,2.0,2.0,2.0,3.0,3.0
2600,1700.0,107.0,360.0,1,7.8636512654486515,7.438971592395862,4.68213122712422,3.0,2.0,4.0,1.0,2.0,3.0,1.0
4625,2857.0,111.0,12.0,1,8.439447842791385,7.957877358489813,4.718498871295094,3.0,2.0,4.0,2.0,2.0,2.0,2.0
2895,0.0,95.0,360.0,1,7.971085753505607,0.0,4.564348191467836,3.0,2.0,2.0,2.0,1.0,3.0,3.0
6283,4416.0,209.0,360.0,0,8.745761999375512,8.393216011596527,5.3471075307174685,3.0,1.0,4.0,2.0,2.0,1.0,1.0
645,3683.0,113.0,480.0,1,6.470799503782602,8.211754397375197,4.736198448394496,2.0,1.0,4.0,2.0,2.0,3.0,1.0
3159,0.0,100.0,360.0,1,8.058327306580958,0.0,4.61512051684126,2.0,1.0,4.0,2.0,2.0,3.0,3.0
4865,5624.0,208.0,360.0,1,8.490027523343468,8.63497622707262,5.342334251964811,3.0,2.0,5.0,2.0,2.0,3.0,3.0
4050,5302.0,138.0,360.0,0,8.30671904320269,8.57602797713713,4.9344739331306915,3.0,2.0,2.0,1.0,2.0,2.0,1.0
3814,1483.0,124.0,300.0,1,8.246695943718557,7.302496423727326,4.8283137373023015,3.0,2.0,4.0,1.0,2.0,3.0,3.0
3510,4416.0,243.0,360.0,1,8.163656176168432,8.393216011596527,5.497168225293202,3.0,2.0,5.0,2.0,2.0,3.0,1.0
20833,6667.0,480.0,360.0,1,9.944341546544393,8.805075243870684,6.175867270105761,3.0,2.0,4.0,2.0,2.0,2.0,2.0
3583,0.0,96.0,360.0,0,8.18423477409482,0.0,4.574710978503383,1.0,1.0,4.0,2.0,2.0,3.0,2.0
2479,3013.0,188.0,360.0,1,7.8160138391590275,8.01102337918644,5.241747015059643,3.0,2.0,4.0,2.0,1.0,3.0,2.0
13262,0.0,40.0,360.0,1,9.492733482494353,0.0,3.713572066704308,2.0,1.0,2.0,2.0,2.0,3.0,2.0
3598,1287.0,100.0,360.0,0,8.188411308079031,7.160845906664299,4.61512051684126,3.0,1.0,4.0,1.0,2.0,3.0,1.0
6065,2004.0,250.0,360.0,1,8.710454688248527,7.60339933974067,5.5254529391317835,3.0,2.0,2.0,2.0,2.0,3.0,3.0
3283,2035.0,148.0,360.0,1,8.096817470572319,7.618742377670413,5.003946305945459,3.0,2.0,5.0,2.0,2.0,3.0,2.0
2130,6666.0,70.0,180.0,0,7.664346632098617,8.80492526261806,4.2626798770413155,3.0,2.0,4.0,2.0,2.0,3.0,3.0
5815,3666.0,311.0,360.0,0,8.668368019213355,8.207129168071326,5.7430031878094825,3.0,1.0,4.0,2.0,2.0,3.0,1.0
3466,3428.0,150.0,360.0,1,8.151044945685024,8.14002395246292,5.017279836814924,3.0,2.0,3.0,2.0,2.0,3.0,1.0
2031,1632.0,113.0,480.0,1,7.616775808698373,7.398174092970465,4.736198448394496,2.0,2.0,5.0,2.0,2.0,3.0,3.0
3074,1800.0,123.0,360.0,0,8.031060180240619,7.496097345175956,4.820281565605037,3.0,2.0,1.0,1.0,2.0,1.0,3.0
4683,1915.0,185.0,360.0,0,8.451907724717607,7.557994958530806,5.225746673713202,3.0,1.0,4.0,2.0,2.0,3.0,3.0
3400,0.0,95.0,360.0,0,8.131824785007195,0.0,4.564348191467836,2.0,1.0,4.0,1.0,2.0,3.0,1.0
2192,1742.0,45.0,360.0,1,7.693025748417888,7.463363045520021,3.828641396489095,3.0,2.0,5.0,1.0,2.0,3.0,3.0
2500,0.0,55.0,360.0,1,7.824445930877619,0.0,4.02535169073515,3.0,1.0,4.0,2.0,2.0,3.0,3.0
5677,1424.0,100.0,360.0,1,8.644354337032917,7.261927092702751,4.61512051684126,3.0,2.0,3.0,2.0,1.0,3.0,1.0
7948,7166.0,480.0,360.0,1,8.980801413573113,8.877242435993919,6.175867270105761,3.0,2.0,5.0,2.0,1.0,3.0,1.0
4680,2087.0,128.0,360.0,0,8.45126704130007,7.643961949002529,4.859812404361672,3.0,1.0,4.0,2.0,2.0,3.0,3.0
17500,0.0,400.0,360.0,1,9.770013301136158,0.0,5.993961427306569,3.0,2.0,5.0,2.0,1.0,3.0,1.0
3775,0.0,110.0,360.0,1,8.236420527265391,0.0,4.709530201312334,3.0,2.0,4.0,2.0,2.0,3.0,3.0
5285,1430.0,161.0,360.0,1,8.572817095164234,7.266128779556451,5.087596335232384,3.0,2.0,2.0,1.0,2.0,1.0,3.0
2679,1302.0,94.0,360.0,1,7.893572073504902,7.172424577124845,4.553876891600541,3.0,1.0,2.0,1.0,2.0,3.0,3.0
6783,0.0,130.0,360.0,1,8.822322177471738,0.0,4.875197323201151,3.0,1.0,4.0,1.0,2.0,3.0,3.0
1025,5500.0,216.0,360.0,1,6.933423025730715,8.612685172875459,5.37989735354046,3.0,2.0,4.0,2.0,2.0,2.0,1.0
4281,0.0,100.0,360.0,1,8.362175469149628,0.0,4.61512051684126,3.0,2.0,3.0,2.0,2.0,3.0,2.0
3588,0.0,110.0,360.0,0,8.185628891147607,0.0,4.709530201312334,3.0,1.0,5.0,2.0,2.0,1.0,1.0
11250,0.0,196.0,360.0,0,9.328212292571072,0.0,5.2832037287379885,3.0,1.0,2.0,2.0,2.0,2.0,3.0
18165,0.0,125.0,360.0,1,9.80730699406216,0.0,4.836281906951478,2.0,1.0,4.0,1.0,1.0,3.0,2.0
2550,2042.0,126.0,360.0,1,7.844240718141811,7.622174594817622,4.844187086458591,3.0,1.0,4.0,1.0,3.0,3.0,1.0
6133,3906.0,324.0,360.0,1,8.721602344674197,8.27052509505507,5.783825182329737,3.0,2.0,4.0,2.0,2.0,3.0,2.0
3617,0.0,107.0,360.0,1,8.193676665955241,0.0,4.68213122712422,3.0,1.0,5.0,2.0,2.0,3.0,3.0
2917,536.0,66.0,360.0,0,7.978653729082731,6.285998094508865,4.204692619390966,3.0,2.0,4.0,1.0,2.0,3.0,1.0
6417,0.0,157.0,180.0,1,8.766861821669803,0.0,5.062595033026967,3.0,2.0,3.0,2.0,2.0,3.0,1.0
4608,2845.0,140.0,180.0,1,8.435766192720509,7.953669778649798,4.948759890378168,2.0,2.0,2.0,2.0,2.0,3.0,3.0
2138,0.0,99.0,360.0,0,7.668093709082406,0.0,4.605170185988092,2.0,1.0,4.0,2.0,2.0,1.0,3.0
3652,0.0,95.0,360.0,1,8.203304026795282,0.0,4.564348191467836,2.0,1.0,2.0,2.0,3.0,3.0,3.0
2239,2524.0,128.0,360.0,1,7.7142311448490855,7.83399634170946,4.859812404361672,3.0,2.0,2.0,1.0,2.0,3.0,2.0
3017,663.0,102.0,360.0,1,8.012349639327795,6.498282149476434,4.634728988229636,2.0,2.0,4.0,1.0,2.0,2.0,3.0
2768,1950.0,155.0,360.0,1,7.926241523170962,7.576097340623111,5.049856007249537,3.0,2.0,4.0,2.0,2.0,3.0,1.0
3358,0.0,80.0,36.0,0,8.119398589612294,0.0,4.394449154672439,3.0,1.0,4.0,1.0,2.0,3.0,3.0
2526,1783.0,145.0,360.0,1,7.834788107388194,7.486613313139955,4.983606621708336,3.0,1.0,4.0,2.0,2.0,3.0,1.0
5000,0.0,103.0,360.0,0,8.517393171418904,0.0,4.6443908991413725,2.0,1.0,4.0,2.0,2.0,1.0,3.0
2785,2016.0,110.0,360.0,1,7.932362154339751,7.6093665379542115,4.709530201312334,3.0,2.0,4.0,2.0,2.0,3.0,1.0
6633,0.0,128.0,360.0,0,8.799963219506997,0.0,4.859812404361672,3.0,2.0,5.0,2.0,1.0,1.0,1.0
2492,2375.0,128.0,360.0,1,7.821242083523558,7.773173680482536,4.859812404361672,3.0,2.0,2.0,1.0,2.0,3.0,1.0
3333,3250.0,158.0,360.0,1,8.111928063310739,8.086717920303906,5.0689042022202315,3.0,2.0,2.0,2.0,2.0,3.0,2.0
2454,2333.0,181.0,360.0,0,7.805882040228621,7.755338812846501,5.204006687076795,3.0,2.0,4.0,1.0,2.0,1.0,2.0
3593,4266.0,132.0,180.0,0,8.187021067343505,8.358666283188,4.890349128221754,3.0,2.0,4.0,2.0,2.0,1.0,1.0
5468,1032.0,26.0,360.0,1,8.606851063346772,6.940222469119639,3.295836866004329,3.0,2.0,2.0,2.0,2.0,3.0,3.0
2667,1625.0,84.0,360.0,1,7.889084407035514,7.3938782901077555,4.442651256490317,2.0,1.0,4.0,2.0,2.0,2.0,2.0
10139,0.0,260.0,360.0,1,9.224243277145174,0.0,5.564520407322694,3.0,2.0,3.0,2.0,1.0,3.0,3.0
3887,2669.0,162.0,360.0,1,8.265650165580329,7.8898337513942955,5.093750200806762,3.0,2.0,4.0,2.0,2.0,3.0,3.0
4180,2306.0,182.0,360.0,1,8.338305731356565,7.7437032581737535,5.209486152841421,2.0,2.0,4.0,2.0,2.0,3.0,3.0
3675,242.0,108.0,360.0,1,8.209580483475577,5.493061443340548,4.6913478822291435,3.0,2.0,5.0,1.0,2.0,3.0,3.0
19484,0.0,600.0,360.0,1,9.87740021777281,0.0,6.398594934535208,2.0,2.0,2.0,2.0,1.0,3.0,3.0
5923,2054.0,211.0,360.0,1,8.68676717538769,7.628031126930335,5.356586274672012,3.0,2.0,4.0,2.0,2.0,3.0,1.0
5800,0.0,132.0,360.0,1,8.665785595466064,0.0,4.890349128221754,3.0,1.0,4.0,1.0,1.0,3.0,3.0
8799,0.0,258.0,360.0,0,9.082507000466299,0.0,5.556828061699537,3.0,2.0,5.0,2.0,2.0,1.0,2.0
4467,0.0,120.0,360.0,1,8.404696160189092,0.0,4.795790545596741,3.0,2.0,4.0,1.0,2.0,2.0,1.0
3333,0.0,70.0,360.0,1,8.111928063310739,0.0,4.2626798770413155,3.0,1.0,4.0,2.0,2.0,3.0,2.0
3400,2500.0,123.0,360.0,0,8.131824785007195,7.824445930877619,4.820281565605037,3.0,2.0,3.0,2.0,2.0,1.0,1.0
2378,0.0,9.0,360.0,0,7.774435510302958,0.0,2.302585092994046,2.0,1.0,4.0,2.0,2.0,3.0,2.0
3166,2064.0,104.0,360.0,0,8.06054004653864,7.632885505395133,4.653960350157523,3.0,2.0,4.0,2.0,2.0,1.0,2.0
3417,1750.0,186.0,360.0,1,8.136810863675537,7.467942332285852,5.231108616854587,3.0,2.0,2.0,2.0,2.0,3.0,2.0
5116,1451.0,165.0,360.0,0,8.540323608805092,7.280697195384741,5.111987788356544,3.0,2.0,1.0,2.0,2.0,1.0,2.0
16666,0.0,275.0,360.0,1,9.721185995542177,0.0,5.62040086571715,3.0,2.0,5.0,2.0,2.0,3.0,2.0
6125,1625.0,187.0,480.0,0,8.72029728739272,7.3938782901077555,5.236441962829949,3.0,2.0,5.0,1.0,2.0,3.0,3.0
6406,0.0,150.0,360.0,0,8.765146421639022,0.0,5.017279836814924,3.0,2.0,3.0,2.0,2.0,3.0,3.0
3159,461.0,108.0,84.0,1,8.058327306580958,6.135564891081739,4.6913478822291435,3.0,2.0,5.0,2.0,2.0,3.0,2.0
3087,2210.0,136.0,360.0,0,8.035278911144667,7.701200180857446,4.919980925828125,1.0,2.0,4.0,2.0,2.0,1.0,3.0
3229,2739.0,110.0,360.0,1,8.080237416216702,7.9157131993821155,4.709530201312334,3.0,1.0,4.0,2.0,2.0,3.0,2.0
1782,2232.0,107.0,360.0,1,7.48605261786314,7.711101251840158,4.68213122712422,3.0,2.0,2.0,2.0,2.0,3.0,1.0
3182,2917.0,161.0,360.0,1,8.065579427282092,7.978653729082731,5.087596335232384,3.0,1.0,4.0,2.0,3.0,3.0,2.0
6540,0.0,205.0,360.0,1,8.785845337961213,0.0,5.327876168789581,3.0,2.0,5.0,2.0,2.0,3.0,3.0
1836,33837.0,90.0,360.0,0,7.515889085215125,10.429339710318741,4.51085950651685,3.0,1.0,4.0,2.0,2.0,3.0,2.0
3166,0.0,36.0,360.0,1,8.06054004653864,0.0,3.6109179126442243,2.0,2.0,4.0,2.0,2.0,3.0,3.0
1880,0.0,61.0,360.0,0,7.53955882930103,0.0,4.127134385045092,3.0,2.0,2.0,2.0,2.0,2.0,1.0
2787,1917.0,146.0,360.0,0,7.933079771880415,7.559038255443384,4.990432586778736,3.0,2.0,2.0,2.0,2.0,1.0,1.0
4283,3000.0,172.0,84.0,0,8.36264243156764,8.006700845440367,5.153291594497779,3.0,2.0,2.0,2.0,2.0,3.0,1.0
2297,1522.0,104.0,360.0,1,7.739794458408701,7.328437352895162,4.653960350157523,3.0,2.0,4.0,2.0,2.0,3.0,2.0
2165,0.0,70.0,360.0,1,7.680637427560936,0.0,4.2626798770413155,2.0,1.0,4.0,1.0,2.0,3.0,3.0
4750,0.0,94.0,360.0,1,8.46611040118692,0.0,4.553876891600541,1.0,1.0,4.0,2.0,2.0,3.0,3.0
2726,0.0,106.0,360.0,0,7.910957382845589,0.0,4.672828834461906,3.0,2.0,5.0,2.0,1.0,1.0,3.0
3000,3416.0,56.0,180.0,1,8.006700845440367,8.136518252115291,4.04305126783455,3.0,2.0,4.0,2.0,2.0,3.0,3.0
6000,0.0,205.0,240.0,0,8.699681400989514,0.0,5.327876168789581,3.0,2.0,5.0,2.0,1.0,3.0,3.0
9357,0.0,292.0,360.0,1,9.143986871426161,0.0,5.680172609017068,1.0,1.0,3.0,2.0,1.0,3.0,3.0
3859,3300.0,142.0,180.0,1,8.258422462458876,8.101980731853192,4.962844630259907,3.0,2.0,4.0,2.0,2.0,3.0,1.0
16120,0.0,260.0,360.0,1,9.687878048875998,0.0,5.564520407322694,3.0,2.0,4.0,2.0,1.0,3.0,2.0
3833,0.0,110.0,360.0,1,8.251663923605589,0.0,4.709530201312334,3.0,1.0,4.0,1.0,2.0,3.0,1.0
6383,1000.0,187.0,360.0,0,8.761550139129644,6.90875477931522,5.236441962829949,3.0,2.0,5.0,1.0,1.0,3.0,1.0
2987,0.0,88.0,360.0,0,8.002359546252707,0.0,4.48863636973214,3.0,1.0,1.0,2.0,2.0,1.0,3.0
9963,0.0,180.0,360.0,1,9.20673387638207,0.0,5.198497031265826,3.0,2.0,4.0,2.0,1.0,3.0,1.0
5780,0.0,192.0,360.0,1,8.662331957082475,0.0,5.262690188904886,3.0,2.0,5.0,2.0,2.0,3.0,2.0
416,41667.0,350.0,180.0,0,6.0330862217988015,10.637488727104339,5.860786223465865,2.0,1.0,3.0,2.0,3.0,2.0,2.0
2894,2792.0,155.0,360.0,1,7.970740390007095,7.934871565945177,5.049856007249537,3.0,2.0,4.0,1.0,3.0,3.0,1.0
5703,0.0,128.0,360.0,1,8.648922962094131,0.0,4.859812404361672,3.0,2.0,3.0,2.0,2.0,3.0,2.0
3676,4301.0,172.0,360.0,1,8.209852481301272,8.366835309827675,5.153291594497779,3.0,1.0,4.0,2.0,2.0,3.0,1.0
12000,0.0,496.0,360.0,1,9.392745258631441,0.0,6.208590026096629,2.0,2.0,2.0,2.0,2.0,3.0,3.0
2400,3800.0,128.0,180.0,0,7.783640596221253,8.24301946898925,4.859812404361672,3.0,2.0,4.0,1.0,2.0,3.0,2.0
3400,2500.0,173.0,360.0,1,8.131824785007195,7.824445930877619,5.159055299214529,3.0,2.0,2.0,2.0,2.0,3.0,3.0
3987,1411.0,157.0,360.0,1,8.291045131081729,7.252762418053187,5.062595033026967,3.0,2.0,5.0,1.0,2.0,3.0,1.0
3232,1950.0,108.0,360.0,1,8.081165777725433,7.576097340623111,4.6913478822291435,3.0,2.0,4.0,2.0,2.0,3.0,1.0
2900,0.0,71.0,360.0,1,7.972810784121404,0.0,4.276666119016055,2.0,1.0,4.0,2.0,2.0,3.0,1.0
